File Path,C:\Users\morishita\Music\bird\キビタキ\初認用\キビタキ自動録音\2009\tattayama20090616_0445_0450.WAV
キビタキ,,103.72,0.37,18.12,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.3548E-002,6.2164E-002,8.4476E-002,1.0000E+000,4.2762E-001,2.3586E-002,2.2015E-002,1.7208E-002,1.2723E-002,2.2073E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.4662E-001,7.7953E-001,6.6581E-001,5.7092E-001,4.3005E-001,3.8408E-001,3.6842E-001,3.3798E-001,3.2322E-001,2.9338E-001,2.2472E-001,1.5407E-001,1.2226E-001,1.0403E-001,7.6888E-002,6.7970E-002,6.2473E-002,5.1247E-002,4.5518E-002,3.8966E-002,2.7245E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,110.92,0.33,17.95,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,8.7586E-002,1.7530E-001,9.7083E-002,1.0000E+000,3.8233E-001,4.0530E-002,6.5535E-002,2.9654E-002,2.6088E-002,3.3967E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.2973E-001,7.1864E-001,5.7782E-001,4.8421E-001,3.7402E-001,3.5744E-001,3.6275E-001,3.4818E-001,3.2830E-001,2.8732E-001,2.1186E-001,1.6234E-001,1.4730E-001,1.4145E-001,1.2461E-001,1.1363E-001,9.6863E-002,6.5098E-002,5.0101E-002,3.9665E-002,2.2033E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,151.35,0.39,11.54,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.2041E-002,7.7707E-002,7.0423E-002,3.0343E-001,6.0669E-001,1.0000E+000,7.9361E-001,1.0850E-001,2.3460E-002,3.0815E-003,0.0000E+000,0.0000E+000,1.0000E+000,8.6755E-001,5.0533E-001,2.7555E-001,1.6268E-001,3.6432E-002,2.3061E-002,2.1886E-002,1.5044E-002,9.3761E-003,1.0886E-002,2.4667E-002,4.5119E-002,5.3299E-002,4.3009E-002,1.9427E-002,6.1346E-003,1.1393E-002,3.1561E-002,4.6471E-002,4.7369E-002,3.3460E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,159.78,0.77,20.64,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.1735E-002,4.3925E-002,9.7490E-002,9.1926E-001,1.0000E+000,2.5290E-001,4.1084E-002,2.6670E-002,1.7118E-002,2.6379E-003,0.0000E+000,0.0000E+000,1.0000E+000,6.3994E-001,1.8995E-001,2.2690E-002,4.9679E-002,7.9720E-002,8.9453E-002,1.2836E-001,1.3686E-001,8.7498E-002,3.3714E-002,1.1448E-002,2.7479E-002,4.9719E-002,5.6346E-002,5.8820E-002,3.2457E-002,9.2721E-003,2.7590E-003,1.1300E-002,2.5647E-002,2.8216E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,168.90,0.49,27.82,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,5.4722E-003,1.5792E-002,1.3934E-002,2.2759E-002,1.4089E-002,1.7864E-001,1.0000E+000,4.9845E-001,6.1990E-003,6.0469E-004,0.0000E+000,0.0000E+000,1.0000E+000,8.2875E-001,4.3240E-001,2.0731E-001,1.4385E-001,7.0335E-002,6.0278E-002,5.5144E-002,4.4069E-002,3.8127E-002,3.8637E-002,6.3544E-002,1.2376E-001,1.5957E-001,1.5752E-001,1.1781E-001,8.0164E-002,7.5019E-002,8.5485E-002,1.0110E-001,8.5138E-002,4.4711E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,175.71,0.35,5.62,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.8136E-003,1.2373E-002,8.3236E-002,1.0000E+000,6.6387E-001,2.8194E-001,3.9951E-001,4.7444E-003,4.0811E-003,6.7923E-004,0.0000E+000,0.0000E+000,1.0000E+000,9.1830E-001,6.6701E-001,4.9742E-001,3.6221E-001,1.6019E-001,9.3371E-002,6.6486E-002,3.7665E-002,3.5728E-002,5.2692E-002,8.5687E-002,1.0330E-001,1.0489E-001,1.0042E-001,9.5799E-002,9.5636E-002,9.4763E-002,8.3613E-002,7.3336E-002,5.6553E-002,2.6214E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,185.23,0.79,15.09,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.4126E-002,5.4192E-002,8.3755E-002,1.0000E+000,9.2144E-001,8.1442E-001,4.3965E-002,2.0617E-002,1.7116E-002,2.6902E-003,0.0000E+000,0.0000E+000,1.0000E+000,6.5810E-001,2.4898E-001,2.1415E-001,2.4508E-001,1.3121E-001,6.0732E-002,1.0025E-001,1.5232E-001,1.5152E-001,9.9021E-002,9.7596E-002,1.3208E-001,1.0234E-001,3.9827E-002,2.2481E-002,2.5823E-002,2.1150E-002,1.0530E-002,6.2459E-003,6.3227E-003,3.8350E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,186.27,0.77,29.49,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,4.9862E-003,1.4430E-002,4.0869E-002,7.5089E-001,8.0677E-001,4.1084E-001,1.0000E+000,5.2173E-001,9.4257E-003,8.1825E-004,0.0000E+000,0.0000E+000,1.0000E+000,6.1771E-001,1.5259E-001,2.6542E-002,4.0766E-002,9.9258E-002,1.2234E-001,6.7411E-002,3.8331E-002,5.0508E-002,6.5726E-002,5.2925E-002,3.4635E-002,2.5078E-002,1.8974E-002,1.9255E-002,4.4057E-002,6.4163E-002,4.0285E-002,5.7343E-003,1.0665E-002,1.4270E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,187.01,0.46,23.10,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,6.4854E-003,2.0120E-002,1.7203E-002,3.1281E-002,9.1160E-001,1.0000E+000,1.3316E-002,8.2902E-003,7.8926E-003,1.2787E-003,0.0000E+000,0.0000E+000,1.0000E+000,9.0875E-001,6.5165E-001,4.8578E-001,3.6139E-001,1.5563E-001,7.4263E-002,3.9097E-002,5.1832E-003,6.4367E-003,1.2235E-002,1.8363E-002,1.6878E-002,1.5062E-002,1.3714E-002,1.2735E-002,1.3104E-002,1.3517E-002,1.2613E-002,1.1296E-002,8.8429E-003,4.4882E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,191.36,0.37,19.98,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.1254E-002,4.5392E-002,3.5600E-001,1.0000E+000,7.1694E-001,1.8593E-001,3.0961E-002,2.5473E-002,2.0346E-002,2.6646E-003,0.0000E+000,0.0000E+000,1.0000E+000,8.8141E-001,5.6683E-001,3.7084E-001,2.8925E-001,1.9503E-001,1.8241E-001,1.5012E-001,8.1155E-002,4.4485E-002,3.1429E-002,2.2180E-002,3.1200E-002,3.6412E-002,3.5207E-002,3.2055E-002,3.0107E-002,3.3791E-002,4.1466E-002,4.5456E-002,4.3267E-002,3.5234E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,192.03,0.35,16.26,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,9.8562E-003,2.9324E-002,6.4449E-002,1.0000E+000,6.8279E-001,2.6990E-001,1.4011E-001,1.0787E-002,7.6796E-003,7.6164E-004,0.0000E+000,0.0000E+000,1.0000E+000,8.8276E-001,5.5729E-001,3.4906E-001,2.5682E-001,1.8811E-001,2.1163E-001,2.3704E-001,2.5036E-001,2.3827E-001,2.1366E-001,1.6484E-001,1.1822E-001,9.5812E-002,8.6034E-002,8.6211E-002,9.6167E-002,1.1327E-001,1.3537E-001,1.4037E-001,1.3035E-001,1.0783E-001,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,196.53,0.74,31.79,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.7274E-003,6.8517E-003,4.7801E-003,8.5407E-003,2.3799E-002,1.6546E-001,1.0000E+000,5.4199E-001,5.0769E-003,3.9138E-004,0.0000E+000,0.0000E+000,1.0000E+000,7.0322E-001,2.3903E-001,7.1628E-002,7.6057E-002,9.7056E-002,1.1363E-001,1.4474E-001,1.2809E-001,8.0342E-002,5.9603E-002,8.4684E-002,1.5531E-001,1.8011E-001,1.4093E-001,6.4425E-002,2.7095E-002,4.0581E-002,9.2234E-002,1.3040E-001,1.3115E-001,8.8348E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,197.93,0.58,14.01,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.1551E-002,5.9194E-002,7.3528E-002,8.7313E-001,1.0000E+000,1.9591E-001,3.9013E-002,3.0376E-002,1.7640E-002,2.5767E-003,0.0000E+000,0.0000E+000,1.0000E+000,6.9536E-001,2.1445E-001,3.8181E-002,5.4359E-002,4.1525E-002,1.2512E-002,3.3381E-002,9.1806E-002,1.2936E-001,7.8656E-002,1.8219E-002,1.7053E-002,2.5619E-002,1.7990E-002,7.3959E-003,4.4300E-003,1.1287E-002,9.4646E-003,7.8431E-004,5.4520E-003,9.9289E-003,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
キビタキ,,202.99,0.81,29.99,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,2.2372E-003,7.7119E-003,3.8970E-002,2.3057E-001,5.5359E-001,5.3016E-001,1.0000E+000,2.1181E-001,3.9956E-002,2.0740E-004,0.0000E+000,0.0000E+000,1.0000E+000,6.2881E-001,2.4501E-001,1.4868E-001,1.1321E-001,1.0134E-001,1.2891E-001,2.3917E-001,3.7191E-001,3.7354E-001,2.2989E-001,1.5602E-001,1.1685E-001,7.9239E-002,6.6782E-002,1.2433E-001,2.5655E-001,3.5796E-001,3.6546E-001,2.7384E-001,1.7189E-001,9.0259E-002,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,
